movieID,directorID,directorName
1677,sidney_lumet,Sidney Lumet
1681,john_r_leonetti,John R. Leonetti
1682,peter_weir,Peter Weir
1683,iain_softley,Iain Softley
1684,marleen_gorris,Marleen Gorris
1685,billy-hopkins,Billy Hopkins
1687,michael_catonjones,Michael Caton-Jones
1688,don_bluth,Don Bluth
1693,steven_spielberg,Steven Spielberg
1696,sean-mathias,Sean Mathias
1699,neil_jordan,Neil Jordan
1701,woody_allen,Woody Allen
1711,clint_eastwood,Clint Eastwood
1713,gore_verbinski,Gore Verbinski
1715,cindy-sherman,Cindy Sherman
1719,atom_egoyan,Atom Egoyan
1721,james_cameron,James Cameron
1722,roger_spottiswoode,Roger Spottiswoode
1723,philip_kaufman,Philip Kaufman
1725,richard_friedenberg,Richard Friedenberg
1727,robert_redford,Robert Redford
1729,quentin_tarantino,Quentin Tarantino
1731,stanley_tong,Stanley Tong
1734,alain_berliner,Alain Berliner
1735,alfonso_cuaron,Alfonso Cuarón
1742,darin_scott,Darin Scott
1743,joseph_dorman,Joseph Dorman
1755,stefan_schwartz,Stefan Schwartz
1757,karwai-wong,Kar Wai Wong
1759,bruno_barreto,Bruno Barreto
1760,bob_spiers,Bob Spiers
1767,charlie_peters,Charlie Peters
1769,antoine_fuqua,Antoine Fuqua
1770,michael_radford,Michael Radford
1772,john_landis,John Landis
1774,john_boorman,John Boorman
1776,john_dahl,John Dahl
1777,frank_coraci,Frank Coraci
1779,barry_levinson,Barry Levinson
1780,_0668132,Michael Paxton
1784,james_l_brooks,James L. Brooks
1793,stephan_elliott,Stephan Elliott
1796,zalman_king,Zalman King
1797,david_breashears,David Breashears
1798,jonathan_darby,Jonathan Darby
1799,peter_ofallon,Peter O'Fallon
1801,randall_wallace,Randall Wallace
1805,spike_jonze,Spike Jonze
1806,1104069-john_roberts,John Roberts
1809,takeshi_kitano,Takeshi Kitano
1811,henry_hathaway,Henry Hathaway
1814,boaz_yakin,Boaz Yakin
1816,james_toback,James Toback
1819,jonathan_demme,Jonathan Demme
1822,steve_boyum,Steve Boyum
1824,stephen_gyllenhaal,Stephen Gyllenhaal
1827,penny_marshall,Penny Marshall
1829,wayne_wang,Wayne Wang
1831,stephen_hopkins,Stephen Hopkins
1833,harold_becker,Harold Becker
1834,david_mamet,David Mamet
1840,spike_lee,Spike Lee
1841,robert_altman,Robert Altman
1844,pedro_almodovar,Pedro Almodóvar
1846,gary_oldman,Gary Oldman
1848,1052316-peter_hewitt,Peter Hewitt
1853,alan_smithee,Alan Smithee
1854,doug_ellin,Doug Ellin
1858,sammohungkambo,Sammo Hung Kam-Bo
1859,abbas_kiarostami,Abbas Kiarostami
1860,mike_van_diem,Mike van Diem
1862,peter_medak,Peter Medak
1864,larry_david,Larry David
1865,barbara_kopple,Barbara Kopple
1866,kirk_wong,Kirk Wong
1867,carl_schenkel,Carl Schenkel
1869,kevin_hooks,Kevin Hooks
1870,tim_mccanlies,Tim McCanlies
1871,leonid_boyko,Leonid Boyko
1872,danny_boyle,Danny Boyle
1873,bille_august,Bille August
1875,jill_sprecher,Jill Sprecher
1878,john_woo,John Woo
1879,thom_fitzgerald,Thom Fitzgerald
1881,frederik_du_chau,Frederik Du Chau
1882,roland_emmerich,Roland Emmerich
1883,warren_beatty,Warren Beatty
1884,terry_gilliam,Terry Gilliam
1886,michael_martin,Michael Martin
1887,christopher_guest,Christopher Guest
1888,forest_whitaker,Forest Whitaker
1889,christopher_nolan,Christopher Nolan
1890,antonio_tibaldi,Antonio Tibaldi
1891,david_mcnally_ii,David McNally (II)
1892,1022918-andrew_davis,Andrew Davis
1895,deborah_kaplan,Deborah Kaplan
1897,lisa_cholodenko,Lisa Cholodenko
1902,tiffanie_debartolo,Tiffanie DeBartolo
1904,hal_hartley,Hal Hartley
1906,noah_baumbach,Noah Baumbach
1910,paddy_breathnach,Paddy Breathnach
1911,betty_thomas,Betty Thomas
1912,steven_soderbergh,Steven Soderbergh
1913,peter_weir,Peter Weir
1914,chris_eyre,Chris Eyre
1915,manoel_deoliveira,Manoel de Oliveira
1917,michael_bay,Michael Bay
1918,richard_donner,Richard Donner
1919,daisy_von_scherler_mayer,Daisy von Scherler Mayer
1920,joe_dante,Joe Dante
1922,robert_aldrich,Robert Aldrich
1925,wim_wenders,Wim Wenders
1929,edmund_goulding,Edmund Goulding
1936,william_wyler,William Wyler
1940,elia_kazan,Elia Kazan
1941,kenneth_branagh,Kenneth Branagh
1944,fred_zinnemann,Fred Zinnemann
1945,elia_kazan,Elia Kazan
1947,jerome_robbins,Jerome Robbins
1949,fred_zinnemann,Fred Zinnemann
1950,norman_jewison,Norman Jewison
1951,carol_reed,Carol Reed
1953,william_friedkin,William Friedkin
1955,robert_benton,Robert Benton
1958,james_l_brooks,James L. Brooks
1960,bernardo_bertolucci,Bernardo Bertolucci
1961,barry_levinson,Barry Levinson
1962,bruce_beresford,Bruce Beresford
1963,woody_allen,Woody Allen
1966,whit_stillman,Whit Stillman
1967,jim_henson,Jim Henson
1969,jack_sholder,Jack Sholder
1970,chuck_russell,Chuck Russell
1973,rachel_talalay,Rachel Talalay
1974,sean_s_cunningham,Sean S. Cunningham
1977,joseph_zito,Joseph Zito
1979,tom_mcloughlin,Tom McLoughlin
1980,john_carl_buechler,John Carl Buechler
1981,rob_hedden,Rob Hedden
1984,tommy_lee_wallace,Tommy Lee Wallace
1985,dwight_h_little,Dwight H. Little
1986,dominique_otheningirard,Dominique Othenin-Girard
1990,clay_borris,Clay Borris
1991,ronny_yu,Ronny Yu
1992,john_lafia,John Lafia
1994,tobe_hooper,Tobe Hooper
1998,john_boorman,John Boorman
1999,william_peter_blatty,William Peter Blatty
2000,richard_donner,Richard Donner
2003,joe_dante,Joe Dante
2004,joe_dante,Joe Dante
2005,richard_donner,Richard Donner
2006,martin_campbell,Martin Campbell
2007,theresa_connelly,Theresa Connelly
2011,robert_zemeckis,Robert Zemeckis
2012,robert_zemeckis,Robert Zemeckis
2015,robert_stevenson,Robert Stevenson
2018,david_hand,David Hand
2020,stephen_frears,Stephen Frears
2023,francis_ford_coppola,Francis Ford Coppola
2025,stanley_kubrick,Stanley Kubrick
2026,david_nutter,David Nutter
2028,steven_spielberg,Steven Spielberg
2029,tommy_ohaver,Tommy O'Haver
2030,zhang_yuan,Zhang Yuan
2035,robert_stevenson,Robert Stevenson
2039,jeff_blyth,Jeff Blyth
2040,robert_butler,Robert Butler
2041,charles_jarrott,Charles Jarrott
2042,sam_weisman,Sam Weisman
2043,robert_stevenson,Robert Stevenson
2044,steven_hilliard_stern,Steven Hilliard Stern
2045,mikael_salomon,Mikael Salomon
2046,randal_kleiser,Randal Kleiser
2048,ron_clements,Ron Clements
2051,vincent_mceveety,Vincent McEveety
2052,kenny_ortega,Kenny Ortega
2053,randal_kleiser,Randal Kleiser
2054,joe_johnston,Joe Johnston
2062,sandra_goldbacher,Sandra Goldbacher
2063,benoit_jacquot,Benoît Jacquot
2064,1055159-michael_moore,Michael Moore
2066,jacques_tourneur,Jacques Tourneur
2067,david_lean,David Lean
2071,roger_spottiswoode,Roger Spottiswoode
2072,joe_dante,Joe Dante
2076,david_lynch,David Lynch
2078,wolfgang_reitherman,Wolfgang Reitherman
2080,clyde_geronimi,Clyde Geronimi
2083,brian_henson,Brian Henson
2084,kenny_ortega,Kenny Ortega
2085,clyde_geronimi,Clyde Geronimi
2086,phillip_borsos,Phillip Borsos
2087,pj_hogan,P.J. Hogan
2088,robert_altman,Robert Altman
2089,mike-gabriel,Mike Gabriel
2090,john-lounsbery,John Lounsbery
2091,andy_fickman,Andy Fickman
2092,toby_shelton,Toby Shelton
2093,walter_murch,Walter Murch
2094,joe_johnston,Joe Johnston
2095,robert_stevenson,Robert Stevenson
2096,clyde_geronimi,Clyde Geronimi
2100,ron_howard,Ron Howard
2101,xavier_koller,Xavier Koller
2103,ernie_orsatti_ii,Ernie Orsatti (II)
2105,steven_lisberger,Steven Lisberger
2107,steve_miner,Steve Miner
2109,carl_reiner,Carl Reiner
2110,carl_reiner,Carl Reiner
2111,carl_reiner,Carl Reiner
2113,ralph_s_singleton,Ralph S. Singleton
2116,peter_jackson,Peter Jackson
2117,michael_radford,Michael Radford
2119,stephen_king,Stephen King
2120,fraser_heston,Fraser Clarke Heston
2121,lewis_teague,Lewis Teague
2122,fritz_kiersch,Fritz Kiersch
2124,barry_sonnenfeld,Barry Sonnenfeld
2125,andy_tennant,Andy Tennant
2126,brian_de_palma,Brian DePalma
2127,jesse_peretz,Jesse Peretz
2128,john_hamburg,John Hamburg
2130,louis_malle,Louis Malle
2131,ingmar_bergman,Ingmar Bergman
2132,mike_nichols,Mike Nichols
2133,chris_columbus,Chris Columbus
2134,1053315-john_hughes,John Hughes
2135,betty_thomas,Betty Thomas
2136,tom_shadyac,Tom Shadyac
2137,gary_winick,Gary Winick
2138,martin_rosen,Martin Rosen
2139,don_bluth,Don Bluth
2140,jim_henson,Jim Henson
2141,don_bluth,Don Bluth
2143,director-ridley-scott,Director Ridley Scott
2144,1053315-john_hughes,John Hughes
2146,joel_schumacher,Joel Schumacher
2150,jamie_uys,Jamie Uys
2151,jamie_uys,Jamie Uys
2152,1080722-richard_martin,Richard Martin
2155,tamara_jenkins,Tamara Jenkins
2159,john_mcnaughton,John McNaughton
2163,john_de_bello,John De Bello
2165,neil_labute,Neil LaBute
2166,joseph_ruben,Joseph Ruben
2167,stephen_norrington,Stephen Norrington
2168,randa_haines,Randa Haines
2169,alan_cohn,Alan Cohn
2170,pat_proft,Pat Proft
2171,brad_anderson,Brad Anderson
2173,vincent_ward,Vincent Ward
2176,alfred_hitchcock,Alfred Hitchcock
2177,alfred_hitchcock,Alfred Hitchcock
2179,alfred_hitchcock,Alfred Hitchcock
2181,alfred_hitchcock,Alfred Hitchcock
2182,alfred_hitchcock,Alfred Hitchcock
2184,alfred_hitchcock,Alfred Hitchcock
2188,1105876-mark_christopher,Mark Christopher
2189,bill_plympton,Bill Plympton
2192,francois_ozon,François Ozon
2194,brian_de_palma,Brian DePalma
2195,bob_saget,Bob Saget
2196,tsui_hark,Hark Tsui
2197,william_nicholson,William Nicholson
2201,alfred_hitchcock,Alfred Hitchcock
2203,alfred_hitchcock,Alfred Hitchcock
2207,alfred_hitchcock,Alfred Hitchcock
2208,alfred_hitchcock,Alfred Hitchcock
2210,alfred_hitchcock,Alfred Hitchcock
2211,alfred_hitchcock,Alfred Hitchcock
2212,alfred_hitchcock,Alfred Hitchcock
2215,alfred_hitchcock,Alfred Hitchcock
2219,1022918-andrew_davis,Andrew Davis
2221,alfred_hitchcock,Alfred Hitchcock
2225,stephan_elliott,Stephan Elliott
2227,david_ondaatje,David Ondaatje
2231,john_dahl,John Dahl
2232,vincenzo_natali,Vincenzo Natali
2233,timothy_hutton,Timothy Hutton
2237,robert_towne,Robert Towne
2239,lina-wertmuller,Lina Wertmüller
2241,lewis_john_carlino,Lewis John Carlino
2243,james_l_brooks,James L. Brooks
2244,tamar_simon_hoffs,Tamar Simon Hoffs
2248,cameron_crowe,Cameron Crowe
2249,herbert_ross,Herbert Ross
2250,paul_brickman,Paul Brickman
2253,barry_levinson,Barry Levinson
2256,andrew_prendergast,Andrew Prendergast
2257,jerry-schatzberg,Jerry Schatzberg
2259,stanley_donen,Stanley Donen
2260,madonna,Madonna
2263,carl_schultz,Carl Schultz
2264,neil_jordan,Neil Jordan
2265,dan_aykroyd,Dan Aykroyd
2266,terry_hughes,Terry Hughes
2268,rob_reiner,Rob Reiner
2269,adrian_lyne,Adrian Lyne
2273,brett_ratner,Brett Ratner
2278,john_frankenheimer,John Frankenheimer
2279,jamie_blanks,Jamie Blanks
2280,david_dobkin,David Dobkin
2283,bernardo_bertolucci,Bernardo Bertolucci
2284,shekhar_kapur,Shekhar Kapur
2285,lindsay_anderson,Lindsay Anderson
2286,piers_haggard,Piers Haggard
2294,eric_darnell,Eric Darnell
2296,john_fortenberry,John Fortenberry
2297,vincent_ward,Vincent Ward
2301,mel_brooks,Mel Brooks
2303,robert_altman,Robert Altman
2305,marc_levin,Marc Levin
2306,stephen_herek,Stephen Herek
2308,arthur_marks,Arthur Marks
2310,stephen_herek,Stephen Herek
2312,randa_haines,Randa Haines
2313,david_lynch,David Lynch
2314,jonathan_demme,Jonathan Demme
2315,ronny_yu,Ronny Yu
2316,griffin_dunne,Griffin Dunne
2317,evan-dunsky,Evan Dunsky
2318,todd_solondz,Todd Solondz
2319,william-ryan,William Ryan
2320,bryan_singer,Bryan Singer
2323,bryan_singer,Bryan Singer
2324,roberto_benigni,Roberto Benigni
2325,trey_parker,Trey Parker
2326,raoul_ruiz,Raoul Ruiz
2327,1044270-john_harrison,John Harrison
2330,sr_bindler,S.R. Bindler
2331,richard_lagravenese,Richard LaGravenese
2333,bill_condon,Bill Condon
2334,edward_zwick,Edward Zwick
2336,shekhar_kapur,Shekhar Kapur
2338,danny_cannon,Danny Cannon
2340,martin_brest,Martin Brest
2342,bruce_mcdonald,Bruce McDonald
2345,eugene_corr,Eugene Corr
2346,frank_oz,Frank Oz
2347,michael_cimino,Michael Cimino
2348,alex_cox,Alex Cox
2350,james_d_parriott,James D. Parriott
2354,igor_kovalyov,Igor Kovalyov
2356,woody_allen,Woody Allen
2357,walter-salles-jr,Walter Salles Jr.
2359,1128005-kirk_jones,Kirk Jones
2362,daniel_davis_edward_d_wood_jr,Daniel Davis [Edward D. Wood Jr.]
2363,inoshiro-honda,Ishirô Honda
2364,roland_emmerich,Roland Emmerich
2366,peter_jackson,Peter Jackson
2368,charles_mccracken_ii,Charles McCracken (II)
2369,susan_seidelmun,Susan Seidelmun
2371,michael_ritchie,Michael Ritchie
2372,michael_ritchie,Michael Ritchie
2374,ron_howard,Ron Howard
2375,richard_benjamin,Richard Benjamin
2379,jerry_paris,Jerry Paris
2380,jerry_paris,Jerry Paris
2381,jim_drake_ii,Jim Drake (II)
2383,peter_bonerz,Peter Bonerz
2384,1042523-george_miller,George Miller
2385,dean_parisot,Dean Parisot
2386,neil_abramson,Neil Abramson
2387,1001257-peter_berg,Peter Berg
2389,alfred_hitchcock,Alfred Hitchcock
2390,mark_herman,Mark Herman
2392,troy_miller,Troy Miller
2393,jonathan_frakes,Jonathan Frakes
2396,john_madden,John Madden
2402,george_p_cosmatos,George P. Cosmatos
2403,ted_kotcheff,Ted Kotcheff
2404,peter_macdonald,Peter MacDonald
2405,lewis_teague,Lewis Teague
2407,ron_howard,Ron Howard
2409,sylvester_stallone,Sylvester Stallone
2415,jack-fisk,Jack Fisk
2416,alan_metter,Alan Metter
2419,robert_m_young,Robert M. Young
2420,john_g_avildsen,John G. Avildsen
2423,jeremiah_s_chechik,Jeremiah S. Chechik
2425,clyde_bruckman,Clyde Bruckman
2426,paul_greengrass,Paul Greengrass
2428,robert_rodriguez,Robert Rodriguez
2429,ron_underwood,Ron Underwood
2430,ron_underwood,Ron Underwood
2431,tom_shadyac,Tom Shadyac
2432,chris_columbus,Chris Columbus
2433,steven_zaillian,Steven Zaillian
2434,maya_angelou,Maya Angelou
2439,paul_schrader,Paul Schrader
2440,1176587-larry_clark,Larry Clark
2441,stephen_frears,Stephen Frears
2443,willard_carroll,Willard Carroll
2444,shane_meadows,Shane Meadows
2447,brian_robbins,Brian Robbins
2450,willard_huyck,Willard Huyck
2451,roman_polanski,Roman Polanski
2454,david_cronenberg,David Cronenberg
2456,chris_walas,Chris Walas
2457,1150240-wayne_kramer,Wayne Kramer
2458,mark_l_lester,Mark L. Lester
2459,marcus_nispel,Marcus Nispel
2461,jeff_burr,Jeff Burr
2462,kim_henkel,Kim Henkel
2463,david_zucker,David Zucker
2465,wes_craven,Wes Craven
2467,jeanjacques_annaud,Jean-Jacques Annaud
2469,francis_ford_coppola,Francis Ford Coppola
2470,peter-faiman,Peter Faiman
2471,john_cornell,John Cornell
2473,steve_miner,Steve Miner
2474,martin_scorsese,Martin Scorsese
2475,john_frankenheimer,John Frankenheimer
2477,j_lee_thompson,J. Lee Thompson
2482,brian_gibson,Brian Gibson
2483,alex_de_la_iglesia,Alex de la Iglesia
2485,robert_iscove,Robert Iscove
2486,nancy_savoca,Nancy Savoca
2487,joe_carnahan,Joe Carnahan
2488,michael_powell,Michael Powell
2490,brian_helgeland,Brian Helgeland
2492,myles-berkowitz,Myles Berkowitz
2493,joseph_vilsmaier,Joseph Vilsmaier
2499,julia_sweeney,Julia Sweeney
2503,samira_makhmalbaf,Samira Makhmalbaf
2504,risa_bramon_garcia,Risa Bramon Garcia
2506,garry_marshall,Garry Marshall
2508,peyton_reed,Peyton Reed
2509,1029950-michael_davis,Michael Davis
2510,richard_wenk,Richard Wenk
2511,robert_altman,Robert Altman
2512,shohei_imamura,Shohei Imamura
2515,david-price,David Price
2517,1040928-john_carpenter,John Carpenter
2518,ron_howard,Ron Howard
2520,george_seaton,George Seaton
2523,james_goldstone,James Goldstone
2525,kevin_spacey,Kevin Spacey
2526,ronald_neame,Ronald Neame
2528,1063458-michael_anderson,Michael Anderson
2529,franklin_j_schaffner,Franklin J. Schaffner
2530,ted_post,Ted Post
2540,james_foley,James Foley
2544,benoit_jacquot,Benoît Jacquot
2545,pj_castellaneta,P.J. Castellaneta
2546,ulu_grosbard,Ulu Grosbard
2549,1128440-chris_roberts,Chris Roberts
2551,david_cronenberg,David Cronenberg
2555,bob_clark_iii,Bob Clark (III)
2556,robert_defranco,Robert DeFranco
2557,gaspar_noe,Gaspar Noe
2558,bronwen_hughes,Bronwen Hughes
2559,walter_lang,Walter Lang
2560,antonia_bird,Antonia Bird
2561,clint_eastwood,Clint Eastwood
2562,barry_levinson,Barry Levinson
2563,marshall_herskovitz,Marshall Herskovitz
2565,walter_lang,Walter Lang
2568,scott_silver,Scott Silver
2569,sam_miller,Sam Miller
2570,tony_goldwyn,Tony Goldwyn
2571,andy_wachowski,Andy Wachowski
2572,gil_junger,Gil Junger
2573,carlos_saura,Carlos Saura
2575,erick_zonca,Erick Zonca
2577,philip_saville,Philip Saville
2579,christopher_nolan,Christopher Nolan
2581,raja_gosnell,Raja Gosnell
2583,robert_altman,Robert Altman
2584,erich_von_stroheim,Erich von Stroheim
2586,roland_joffe,Roland Joffé
2587,richard_linklater,Richard Linklater
2593,roberto_benigni,Roberto Benigni
2596,james_merendino,James Merendino
2599,alexander_payne,Alexander Payne
2600,david_cronenberg,David Cronenberg
2603,sam_mendes,Sam Mendes
2605,jon_amiel,Jon Amiel
2612,michael_curtiz,Michael Curtiz
2613,thom_eberhardt,Thom Eberhardt
2614,jim_wynorski,Jim Wynorski
2615,jonathan_r_betuel,Jonathan R. Betuel
2616,warren_beatty,Warren Beatty
2617,stephen_sommers,Stephen Sommers
2618,rob_sitch,Rob Sitch
2621,joan_chen,Joan Chen
2623,david_raynr,David Raynr
2624,hirokazu-koreeda,Hirokazu Koreeda
2632,wojciech_has,Wojciech Has
2633,stephen_sommers,Stephen Sommers
2635,leslie_goodwins,Leslie Goodwins
2637,christy_cabanne,Christy Cabanne
2638,rob_cohen,Rob Cohen
2640,richard_donner,Richard Donner
2641,richard_lester,Richard Lester
2643,sidney_j_furie,Sidney J. Furie
2644,tod_browning,Tod Browning
2646,erie_c_kenton,Erie C. Kenton
2648,james_whale,James Whale
2649,1041609-michael_gordon,Michael Gordon
2650,erle_c_kenton,Erle C. Kenton
2652,terence_fisher,Terence Fisher
2657,jim_sharman,Jim Sharman
2660,christian_nyby,Christian Nyby
2662,steven_spielberg,Steven Spielberg
2664,don_siegel,Don Siegel
2665,fred_f_sears,Fred F. Sears
2668,wes_craven,Wes Craven
2672,josef_rusnak,Josef Rusnak
2673,theo-angelopoulos,Theodoros Angelopoulos
2676,jon_turteltaub,Jon Turteltaub
2677,wim_wenders,Wim Wenders
2682,john_sayles,John Sayles
2683,jay-roach,Jay Roach
2686,francois_girard,François Girard
2687,kevin_lima,Kevin Lima
2688,simon_west,Simon West
2690,oliver_parker,Oliver Parker
2691,guiseppe_tornatore,Giuseppe Tornatore
2692,tom_tykwer,Tom Tykwer
2697,udayan_prasad,Udayan Prasad
2699,frank_marshall,Frank Marshall
2700,trey_parker,Trey Parker
2701,barry_sonnenfeld,Barry Sonnenfeld
2705,olivier_assayas,Olivier Assayas
2707,mark_pellington,Mark Pellington
2708,eric_rohmer,Eric Rohmer
2709,tim_hill,Tim Hill
2710,daniel_myrick,Daniel Myrick
2713,steve_miner,Steve Miner
2714,rick_famuyiwa,Rick Famuyiwa
2716,ivan_reitman,Ivan Reitman
2717,ivan_reitman,Ivan Reitman
2719,jan_de_bont,Jan de Bont
2720,david_kellogg,David Kellogg
2722,renny_harlin,Renny Harlin
2723,kinka_usher,Kinka Usher
2724,garry_marshall,Garry Marshall
2725,michael_polish,Michael Polish
2726,stanley_kubrick,Stanley Kubrick
2729,stanley_kubrick,Stanley Kubrick
2730,stanley_kubrick,Stanley Kubrick
2733,ken_kwapis,Ken Kwapis
2734,peter_weir,Peter Weir
2735,michael_ritchie,Michael Ritchie
2739,steven_spielberg,Steven Spielberg
2747,roger_corman,Roger Corman
2750,woody_allen,Woody Allen
2751,bob_clark_iii,Bob Clark (III)
2752,arthur_hiller,Arthur Hiller
2753,curtis_hanson,Curtis Hanson
2756,gary_sherman,Gary Sherman
2757,graeme_clifford,Graeme Clifford
2758,fred_schepisi,Fred Schepisi
2761,brad_bird,Brad Bird
2762,m_night_shyamalan,M. Night Shyamalan
2763,john_mctiernan,John McTiernan
2764,john_mctiernan,John McTiernan
2765,paul_mcguigan,Paul McGuigan
2767,john_turturro,John Turturro
2769,howard_deutch,Howard Deutch
2770,frank_oz,Frank Oz
2772,adam-rifkin,Adam Rifkin
2774,anne_wheeler,Anne Wheeler
2776,anna_maria_tato,Anna Maria Tato
2780,roger_corman,Roger Corman
2781,william_castle,William Castle
2782,roger_corman,Roger Corman
2783,roger_corman,Roger Corman
2784,roger_corman,Roger Corman
2785,roger_corman,Roger Corman
2786,gene_wilder,Gene Wilder
2787,lewis_teague,Lewis Teague
2788,ian_mcnaughton,Ian McNaughton
2791,david_zucker,David Zucker
2793,anthony_waller,Anthony Waller
2797,penny_marshall,Penny Marshall
2798,brian_levant,Brian Levant
2804,bob_clark_iii,Bob Clark (III)
2805,kelly_makin,Kelly Makin
2806,kevin_williamson,Kevin Williamson
2807,_0734747,Mic Rodgers
2808,roland_emmerich,Roland Emmerich
2809,jeff_franklin,Jeff Franklin
2810,satoshi_kon,Satoshi Kon
2811,melvin_james,Melvin James
2815,sidney_j_furie,Sidney J. Furie
2819,sydney_pollack,Sydney Pollack
2822,john_mctiernan,John McTiernan
2824,nanette_burstein,Nanette Burstein
2826,john_mctiernan,John McTiernan
2827,1110733-rand_ravich,Rand Ravich
2829,albert_brooks,Albert Brooks
2830,goran_paskaljevic,Goran Paskaljevic
2834,nick_hamm,Nick Hamm
2837,rose_troche,Rose Troche
2839,ziad_doueiri,Ziad Doueiri
2841,david_koepp,David Koepp
2843,emir_kusturica,Emir Kusturica
2844,1074237-hampton_fancher,Hampton Fancher
2847,howard_hawks,Howard Hawks
2849,steve_rash,Steve Rash
2851,farrah_fawcett,Farrah Fawcett
2860,les_mayfield,Les Mayfield
2862,tinto_brass,Tinto Brass
2863,richard_lester,Richard Lester
2865,allison_anders,Allison Anders
2866,steve_rash,Steve Rash
2868,tommy_lee_wallace,Tommy Lee Wallace
2870,gene_saks,Gene Saks
2873,paul_auster,Paul Auster
2874,george_abbott,George Abbott
2875,jon_amiel,Jon Amiel
2876,don_bluth,Don Bluth
2878,tom_desimone,Tom DeSimone
2880,jackie_chan,Jackie Chan
2881,bruce_beresford,Bruce Beresford
2882,peter_kassovitz,Peter Kassovitz
2884,bruce_mcculloch,Bruce McCulloch
2886,gary_halvorson,Gary Halvorson
2889,jay-roach,Jay Roach
2893,_0779265,Jake Scott
2900,george_a_romero,George A. Romero
2901,don_coscarelli,Don Coscarelli
2902,morgan_j_freeman,Morgan J. Freeman
2907,bruce_mcculloch,Bruce McCulloch
2913,jeff_abugov,Jeff Abugov
2914,mickey_liddell,Mickey Liddell
2916,paul_verhoeven,Paul Verhoeven
2918,1053315-john_hughes,John Hughes
2919,peter_weir,Peter Weir
2922,ted_post,Ted Post
2924,chia-liang-liu,Chia-Liang Liu
2925,bernardo_bertolucci,Bernardo Bertolucci
2926,adam_shankman,Adam Shankman
2927,david_lean,David Lean
2933,louis_malle,Louis Malle
2935,preston_sturges,Preston Sturges
2936,preston_sturges,Preston Sturges
2939,henry_hathaway,Henry Hathaway
2940,charles_vidor,Charles Vidor
2943,regis_wargnier,Régis Wargnier
2946,richard_lester,Richard Lester
2947,guy_hamilton,Guy Hamilton
2948,terence_young,Terence Young
2949,terence_young,Terence Young
2953,chris_columbus,Chris Columbus
2956,director-ridley-scott,Director Ridley Scott
2959,david_fincher,David Fincher
2961,rob_reiner,Rob Reiner
2962,bobby_farrelly,Bobby Farrelly
2963,frank_whaley,Frank Whaley
2965,robert_marcarelli,Robert Marcarelli
2966,david_lynch,David Lynch
2968,terry_gilliam,Terry Gilliam
2969,claude_lelouch,Claude Lelouch
2970,werner_herzog,Werner Herzog
2971,bob_fosse,Bob Fosse
2972,zhang_yimou,Yimou Zhang
2976,martin_scorsese,Martin Scorsese
2977,antonio_banderas,Antonio Banderas
2978,damon_santostefano,Damon Santostefano
2979,michael_cristofer,Michael Cristofer
2982,1022918-andrew_davis,Andrew Davis
2985,paul_verhoeven,Paul Verhoeven
2986,irvin_kershner,Irvin Kershner
2987,robert_zemeckis,Robert Zemeckis
2989,john_glen,John Glen
2990,john_glen,John Glen
2991,guy_hamilton,Guy Hamilton
2992,george-pavlou,George Pavlou
2996,wes_craven,Wes Craven
2997,spike_jonze,Spike Jonze
2999,adam_abraham,Adam Abraham
3002,werner_herzog,Werner Herzog
3003,radu_mihaileanu,Radu Mihaileanu
3004,gary_sinyor,Gary Sinyor
3006,spike_lee,Spike Lee
3010,jeanpierre_dardenne,Jean-Pierre Dardenne
3012,bonnie_hill,Bonnie Hill
3013,brian_yuzna,Brian Yuzna
3015,michael_crichton,Michael Crichton
3016,george_a_romero,George A. Romero
3019,gus_van_sant,Gus Van Sant
3020,joel_schumacher,Joel Schumacher
3021,tobe_hooper,Tobe Hooper
3022,clyde_bruckman,Clyde Bruckman
3026,george_roy_hill,George Roy Hill
3027,george_roy_hill,George Roy Hill
3030,akira_kurosawa,Akira Kurosawa
3037,arthur_penn,Arthur Penn
3045,kenneth_branagh,Kenneth Branagh
3046,maria_maggenti,Maria Maggenti
3049,richard_lester,Richard Lester
3050,craig_bolotin,Craig Bolotin
3054,kunihiko_yuyama,Kunihiko Yuyama
3055,atom_egoyan,Atom Egoyan
3056,richard_shepard,Richard Shepard
3057,daniel_pyne,Daniel Pyne
3062,andrew_marton,Andrew Marton
3067,pedro_almodovar,Pedro Almodóvar
3068,sidney_lumet,Sidney Lumet
3072,norman_jewison,Norman Jewison
3077,michael_apted,Michael Apted
3078,barry_levinson,Barry Levinson
3079,patricia_rozema,Patricia Rozema
3081,tim_burton,Tim Burton
3086,charley_rogers,Charley Rogers
3087,richard_donner,Richard Donner
3088,joel_hopkins,Joel Hopkins
3089,vittorio_de_sica,Vittorio De Sica
3091,akira_kurosawa,Akira Kurosawa
3093,robert_altman,Robert Altman
3094,james_ivory,James Ivory
3097,ernst_lubitsch,Ernst Lubitsch
3098,barry_levinson,Barry Levinson
3099,hal_ashby,Hal Ashby
3100,robert_redford,Robert Redford
3101,adrian_lyne,Adrian Lyne
3103,martin_ritt,Martin Ritt
3104,martin_brest,Martin Brest
3107,ron_howard,Ron Howard
3108,terry_gilliam,Terry Gilliam
3109,courtney_hunt,Courtney Hunt
3110,niki_caro,Niki Caro
3115,michael_radford,Michael Radford
3116,mike_figgis,Mike Figgis
