movieID,genre
2124,Fantasy
2124,Horror
2125,Comedy
2125,Drama
2125,Fantasy
2125,Romance
2126,Action
2126,Crime
2126,Mystery
2126,Thriller
2127,Drama
2127,Romance
2128,Comedy
2130,Crime
2130,Drama
2130,Romance
2131,Drama
2132,Drama
2133,Adventure
2133,Comedy
2134,Comedy
2134,Fantasy
2134,Sci-Fi
2135,Adventure
2135,Musical
2136,Comedy
2137,Animation
2137,Children
2138,Adventure
2138,Animation
2138,Children
2138,Drama
2138,Fantasy
2139,Adventure
2139,Animation
2139,Children
2139,Drama
2140,Adventure
2140,Children
2140,Fantasy
2141,Adventure
2141,Animation
2141,Children
2141,Comedy
2143,Adventure
2143,Fantasy
2143,Romance
2144,Comedy
2146,Drama
2146,Romance
2150,Adventure
2150,Comedy
2151,Comedy
2152,Children
2152,Comedy
2155,Comedy
2155,Drama
2159,Crime
2159,Horror
2159,Thriller
2163,Comedy
2163,Horror
2165,Comedy
2165,Drama
2166,Drama
2166,Romance
2167,Action
2167,Horror
2167,Thriller
2168,Drama
2168,Romance
2169,Comedy
2170,Action
2170,Comedy
2171,Comedy
2171,Drama
2171,Romance
2173,Adventure
2173,Fantasy
2173,Sci-Fi
2176,Crime
2176,Drama
2176,Thriller
2177,Comedy
2177,Thriller
2179,Thriller
2181,Drama
2181,Mystery
2181,Romance
2181,Thriller
2182,Drama
2182,Film-Noir
2182,Thriller
2184,Comedy
2184,Mystery
2188,Drama
2189,Animation
2189,Comedy
2189,Fantasy
2189,Sci-Fi
2192,Thriller
2194,Action
2194,Crime
2194,Drama
2195,Comedy
2196,Action
2197,Drama
2201,Drama
2203,Film-Noir
2203,Thriller
2207,Drama
2208,Drama
2208,Mystery
2208,Thriller
2210,Thriller
2211,Thriller
2212,Drama
2212,Thriller
2215,Comedy
2215,Romance
2219,Mystery
2219,Thriller
2221,Drama
2221,Thriller
2225,Drama
2227,Crime
2227,Drama
2227,Thriller
2231,Drama
2232,Horror
2232,Mystery
2232,Sci-Fi
2232,Thriller
2233,Drama
2237,Drama
2239,Comedy
2239,Drama
2241,Comedy
2243,Comedy
2243,Drama
2243,Romance
2244,Comedy
2244,Romance
2248,Comedy
2248,Drama
2248,Romance
2249,Comedy
2250,Drama
2253,Action
2253,Comedy
2253,Fantasy
2256,Horror
2256,Sci-Fi
2257,Comedy
2257,Romance
2259,Comedy
2259,Romance
2260,Crime
2260,Drama
2263,Drama
2263,Fantasy
2263,Thriller
2264,Comedy
2264,Crime
2265,Adventure
2265,Comedy
2266,Comedy
2266,Romance
2268,Crime
2268,Drama
2268,Thriller
2269,Drama
2269,Romance
2273,Action
2273,Comedy
2273,Crime
2273,Thriller
2278,Action
2278,Crime
2278,Thriller
2279,Horror
2279,Thriller
2280,Crime
2283,Drama
2284,Drama
2285,Drama
2286,Comedy
2294,Adventure
2294,Animation
2294,Children
2294,Comedy
2294,Fantasy
2296,Comedy
2297,Adventure
2297,Drama
2297,Fantasy
2297,Romance
2301,Comedy
2301,Musical
2303,Drama
2303,Musical
2305,Drama
2306,Comedy
2308,Action
2308,Crime
2310,Drama
2312,Drama
2313,Drama
2314,Drama
2315,Comedy
2315,Horror
2315,Thriller
2316,Drama
2316,Fantasy
2316,Mystery
2316,Romance
2317,Comedy
2318,Comedy
2318,Drama
2319,Comedy
2319,Drama
2320,Drama
2320,Thriller
2323,Documentary
2324,Comedy
2324,Drama
2324,Romance
2324,War
2325,Comedy
2326,Drama
2326,Thriller
2327,Horror
2330,Comedy
2330,Documentary
2331,Comedy
2331,Drama
2331,Romance
2333,Drama
2334,Action
2334,Thriller
2336,Drama
2338,Horror
2338,Mystery
2338,Thriller
2340,Romance
2342,Comedy
2342,Drama
2345,Drama
2346,Sci-Fi
2346,Thriller
2347,Drama
2348,Drama
2350,Comedy
2354,Animation
2354,Children
2354,Comedy
2356,Comedy
2357,Drama
2359,Comedy
2362,Drama
2363,Action
2363,Horror
2363,Sci-Fi
2364,Action
2364,Horror
2364,Sci-Fi
2364,Thriller
2366,Action
2366,Adventure
2366,Horror
2368,Adventure
2368,Sci-Fi
2369,Comedy
2369,Drama
2369,Romance
2371,Comedy
2371,Crime
2371,Mystery
2372,Comedy
2374,Comedy
2374,Drama
2375,Comedy
2379,Comedy
2380,Comedy
2381,Comedy
2383,Comedy
2384,Children
2384,Comedy
2385,Comedy
2385,Romance
2386,Comedy
2386,Drama
2387,Comedy
2387,Crime
2389,Crime
2389,Horror
2389,Thriller
2390,Comedy
2392,Comedy
2392,Drama
2393,Action
2393,Drama
2393,Romance
2393,Sci-Fi
2396,Comedy
2396,Drama
2396,Romance
2402,Action
2402,War
2403,Action
2403,Drama
2403,Thriller
2404,Action
2404,Adventure
2404,War
2405,Action
2405,Adventure
2405,Comedy
2405,Romance
2407,Comedy
2407,Sci-Fi
2409,Action
2409,Drama
2415,Drama
2415,Romance
2416,Comedy
2419,Drama
2419,Thriller
2420,Drama
2423,Comedy
2425,Crime
2426,Comedy
2426,Drama
2426,Romance
2428,Horror
2428,Sci-Fi
2429,Action
2429,Adventure
2429,Drama
2429,Fantasy
2429,Thriller
2430,Adventure
2430,Children
2430,Drama
2431,Comedy
2431,Drama
2432,Drama
2433,Drama
2434,Drama
2439,Drama
2440,Drama
2441,Drama
2441,Western
2443,Drama
2443,Romance
2444,Comedy
2444,Drama
2447,Comedy
2447,Drama
2450,Adventure
2450,Comedy
2450,Sci-Fi
2451,Horror
2454,Horror
2454,Sci-Fi
2456,Horror
2456,Sci-Fi
2457,Action
2457,Comedy
2458,Comedy
2458,Crime
2459,Horror
2461,Comedy
2461,Horror
2461,Thriller
2462,Horror
2463,Comedy
2465,Horror
2467,Crime
2467,Drama
2467,Mystery
2467,Thriller
2469,Comedy
2469,Drama
2470,Adventure
2470,Comedy
2471,Action
2471,Adventure
2471,Comedy
2473,Comedy
2474,Drama
2475,Action
2475,Mystery
2475,Thriller
2477,Adventure
2482,Comedy
2482,Romance
2483,Adventure
2483,Comedy
2483,Thriller
2485,Comedy
2485,Romance
2486,Comedy
2486,Drama
2487,Action
2487,Comedy
2488,Drama
2488,Horror
2488,Thriller
2490,Action
2490,Thriller
2492,Comedy
2492,Romance
2493,Drama
2499,Comedy
2503,Drama
2504,Comedy
2504,Drama
2506,Comedy
2506,Drama
2506,Romance
2508,Comedy
2509,Comedy
2510,Comedy
2510,Romance
2511,Crime
2511,Film-Noir
2512,Drama
2515,Horror
2517,Horror
2518,Comedy
2520,Drama
2523,Drama
2523,Thriller
2525,Action
2525,Horror
2525,Sci-Fi
2526,Sci-Fi
2528,Action
2528,Adventure
2528,Sci-Fi
2529,Action
2529,Drama
2529,Sci-Fi
2530,Action
2530,Sci-Fi
2540,Action
2540,Crime
2540,Drama
2540,Thriller
2544,Drama
2544,Romance
2545,Comedy
2546,Drama
2549,Action
2549,Sci-Fi
2551,Drama
2551,Horror
2551,Thriller
2555,Comedy
2556,Comedy
2556,Drama
2556,Romance
2557,Drama
2557,Thriller
2558,Comedy
2558,Romance
2559,Animation
2559,Children
2560,Comedy
2560,Drama
2560,Horror
2561,Crime
2561,Thriller
2562,Drama
2563,Drama
2565,Drama
2565,Musical
2565,Romance
2568,Action
2568,Crime
2569,Drama
2569,Romance
2570,Drama
2570,Romance
2571,Action
2571,Sci-Fi
2571,Thriller
2572,Comedy
2572,Romance
2573,Drama
2573,Musical
2575,Drama
2577,Comedy
2577,Drama
2579,Crime
2579,Film-Noir
2579,Mystery
2579,Thriller
2581,Comedy
2581,Romance
2583,Comedy
2583,Drama
2584,Comedy
2586,Comedy
2586,Crime
2586,Thriller
2587,Comedy
2587,Crime
2587,Drama
2593,Comedy
2596,Comedy
2596,Drama
2599,Comedy
2600,Action
2600,Sci-Fi
2600,Thriller
2603,Drama
2605,Crime
2605,Thriller
2612,Drama
2612,Film-Noir
2613,Comedy
2613,Horror
2613,Sci-Fi
2614,Action
2614,Horror
2614,Sci-Fi
2615,Adventure
2615,Sci-Fi
2616,Action
2616,Crime
2617,Action
2617,Adventure
2617,Fantasy
2617,Horror
2617,Thriller
2618,Comedy
2621,Drama
2623,Comedy
2624,Drama
2632,Drama
2632,Mystery
2633,Horror
2633,Romance
2635,Horror
2637,Horror
2638,Horror
2640,Action
2640,Adventure
2640,Sci-Fi
2641,Action
2641,Adventure
2641,Fantasy
2641,Sci-Fi
2643,Action
2643,Adventure
2643,Sci-Fi
2644,Horror
2646,Horror
2648,Horror
2649,Horror
2650,Horror
2652,Horror
2657,Comedy
2657,Horror
2657,Musical
2657,Sci-Fi
2660,Horror
2660,Sci-Fi
2662,Action
2662,Drama
2662,Horror
2662,Sci-Fi
2662,Thriller
2664,Horror
2664,Sci-Fi
2664,Thriller
2665,Sci-Fi
2668,Horror
2668,Sci-Fi
2672,Drama
2672,Horror
2672,Sci-Fi
2672,Thriller
2673,Drama
2676,Drama
2676,Thriller
2677,Documentary
2677,Musical
2682,Drama
2683,Action
2683,Adventure
2683,Comedy
2686,Drama
2686,Mystery
2687,Animation
2687,Children
2688,Drama
2688,Thriller
2690,Comedy
2690,Romance
2691,Drama
2692,Action
2692,Crime
2692,Romance
2697,Comedy
2697,Drama
2697,Romance
2699,Comedy
2699,Horror
2700,Animation
2700,Comedy
2700,Musical
2701,Action
2701,Adventure
2701,Comedy
2701,Fantasy
2701,Sci-Fi
2701,Western
2705,Drama
2707,Thriller
2708,Romance
2709,Children
2709,Comedy
2710,Horror
2710,Thriller
2713,Horror
2713,Thriller
2714,Drama
2716,Action
2716,Comedy
2716,Fantasy
2716,Sci-Fi
2717,Action
2717,Comedy
2717,Fantasy
2717,Horror
2717,Sci-Fi
2719,Horror
2719,Thriller
2720,Action
2720,Adventure
2720,Children
2720,Comedy
2722,Action
2722,Sci-Fi
2722,Thriller
2723,Action
2723,Adventure
2723,Comedy
2724,Comedy
2724,Romance
2725,Drama
2726,Crime
2726,Film-Noir
2729,Comedy
2729,Drama
2729,Romance
2730,Drama
2730,Romance
2730,War
2733,Adventure
2733,Comedy
2733,Romance
2734,Drama
2735,Action
2735,Adventure
2735,Comedy
2735,Fantasy
2735,Mystery
2739,Drama
2747,Comedy
2747,Horror
2750,Comedy
2750,Drama
2751,Comedy
2752,Comedy
2752,Mystery
2753,Thriller
2756,Action
2757,Drama
2758,Drama
2761,Adventure
2761,Animation
2761,Children
2761,Drama
2761,Sci-Fi
2762,Drama
2762,Mystery
2762,Thriller
2763,Action
2763,Mystery
2764,Crime
2764,Drama
2764,Romance
2764,Thriller
2765,Comedy
2765,Drama
2767,Comedy
2769,Crime
2769,Drama
2770,Comedy
2772,Comedy
2774,Comedy
2774,Romance
2776,Documentary
2780,Comedy
2780,Horror
2781,Horror
2782,Horror
2783,Horror
2784,Horror
2785,Horror
2786,Comedy
2787,Horror
2788,Comedy
2791,Comedy
2793,Comedy
2793,Horror
2793,Romance
2793,Thriller
2797,Comedy
2797,Drama
2797,Fantasy
2797,Romance
2798,Comedy
2804,Children
2804,Comedy
2805,Comedy
2805,Romance
2806,Comedy
2806,Thriller
2807,Action
2807,Sci-Fi
2808,Action
2808,Sci-Fi
2809,Comedy
2810,Animation
2810,Mystery
2810,Thriller
2811,Comedy
2815,Action
2815,War
2819,Drama
2819,Romance
2819,Thriller
2822,Adventure
2822,Romance
2824,Documentary
2824,Drama
2826,Action
2826,Adventure
2826,Fantasy
2826,Horror
2826,Thriller
2827,Horror
2827,Sci-Fi
2827,Thriller
2829,Comedy
2829,Drama
2830,Drama
2834,Comedy
2834,Romance
2837,Comedy
2837,Romance
2839,Drama
2841,Thriller
2843,Comedy
2843,Romance
2844,Drama
2844,Mystery
2847,Adventure
2847,Drama
2847,Romance
2849,Comedy
2849,Drama
2851,Adventure
2851,Sci-Fi
2851,Thriller
2860,Comedy
2862,Drama
2862,Horror
2863,Comedy
2863,Musical
2865,Comedy
2866,Drama
2868,Horror
2870,Comedy
2873,Drama
2873,Mystery
2873,Romance
2874,Comedy
2875,Drama
2875,Mystery
2875,Romance
2876,Animation
2876,Children
2878,Horror
2880,Action
2880,Adventure
2880,Comedy
2881,Action
2881,Thriller
2882,Drama
2884,Comedy
2884,Romance
2886,Children
2886,Comedy
2889,Children
2889,Comedy
2893,Action
2893,Adventure
2893,Drama
2900,Horror
2900,Sci-Fi
2901,Horror
2901,Sci-Fi
2902,Horror
2902,Mystery
2902,Thriller
2907,Comedy
2913,Comedy
2913,Sci-Fi
2914,Comedy
2914,Drama
2916,Action
2916,Adventure
2916,Sci-Fi
2916,Thriller
2918,Comedy
2919,Drama
2919,Romance
2919,War
2922,Crime
2922,Drama
2922,Western
2924,Action
2924,Comedy
2925,Drama
2926,Comedy
2926,Drama
2927,Drama
2927,Romance
2933,Drama
2935,Comedy
2935,Romance
2936,Adventure
2936,Comedy
2936,Romance
2939,Drama
2939,Thriller
2940,Drama
2940,Film-Noir
2940,Mystery
2940,Romance
2943,Drama
2943,Romance
2946,Comedy
2946,Musical
2947,Action
2947,Adventure
2947,Thriller
2948,Action
2948,Adventure
2948,Thriller
2949,Action
2949,Adventure
2949,Thriller
2953,Children
2953,Comedy
2956,Action
2956,Crime
2956,Thriller
2959,Action
2959,Crime
2959,Drama
2959,Thriller
2961,Comedy
2961,Drama
2962,Comedy
2962,Romance
2963,Crime
2963,Drama
2965,Action
2966,Adventure
2966,Drama
2968,Adventure
2968,Children
2968,Comedy
2968,Fantasy
2969,Drama
2969,Romance
2970,Adventure
2970,Drama
2971,Drama
2971,Fantasy
2971,Musical
2972,Drama
2972,War
2976,Drama
2976,Horror
2977,Comedy
2977,Drama
2978,Comedy
2978,Romance
2979,Drama
2982,Horror
2982,Thriller
2985,Action
2985,Crime
2985,Sci-Fi
2986,Action
2986,Crime
2986,Sci-Fi
2987,Adventure
2987,Animation
2987,Children
2987,Comedy
2987,Crime
2987,Fantasy
2987,Mystery
2989,Action
2989,Adventure
2989,Thriller
2990,Action
2990,Adventure
2990,Crime
2990,Thriller
2991,Action
2991,Adventure
2991,Thriller
2992,Horror
2992,Thriller
2996,Drama
2997,Comedy
2997,Drama
2997,Fantasy
2999,Comedy
3002,Documentary
3003,Comedy
3003,Drama
3003,Romance
3003,War
3004,Comedy
3004,Romance
3006,Drama
3006,Thriller
3010,Drama
3012,Comedy
3013,Comedy
3013,Horror
3015,Thriller
3016,Horror
3019,Crime
3019,Drama
3020,Action
3020,Drama
3021,Horror
3022,Comedy
3022,War
3026,Horror
3027,Horror
3030,Action
3030,Comedy
3030,Crime
3030,Drama
3030,Thriller
3037,Adventure
3037,Comedy
3037,Drama
3037,Western
3045,Comedy
3045,Drama
3046,Comedy
3046,Romance
3049,Comedy
3049,War
3050,Drama
3054,Adventure
3054,Animation
3054,Children
3054,Fantasy
3054,Sci-Fi
3055,Thriller
3056,Crime
3056,Drama
3056,Thriller
3057,Comedy
3062,Action
3062,Drama
3062,War
3067,Comedy
3067,Drama
3068,Drama
3068,Mystery
3072,Comedy
3072,Romance
3077,Documentary
3078,Drama
3079,Comedy
3079,Drama
3081,Fantasy
3081,Horror
3081,Mystery
3081,Romance
3086,Comedy
3087,Comedy
3087,Fantasy
3087,Romance
3088,Comedy
3089,Drama
3091,Drama
3091,War
3093,Drama
3093,Western
3094,Drama
3094,Romance
3097,Comedy
3097,Drama
3097,Romance
3098,Drama
3099,Comedy
3099,Romance
3100,Drama
3101,Drama
3101,Thriller
3103,Drama
3103,Romance
3104,Action
3104,Adventure
3104,Comedy
3104,Crime
3107,Action
3107,Drama
3108,Comedy
3108,Drama
3108,Fantasy
3108,Romance
3109,Drama
3110,Drama
3115,Drama
3116,Drama
3117,Drama
3117,Romance
3117,War
3118,Drama
3119,Horror
3120,Comedy
3127,Comedy
3127,Drama
3128,Drama
3129,Comedy
3129,Drama
3130,Comedy
3130,Crime
3130,Drama
3135,Drama
3138,Drama
3140,Comedy
3141,Drama
3142,Documentary
3142,Musical
3143,Drama
3143,War
3145,Drama
3146,Comedy
3147,Crime
3147,Drama
3147,Fantasy
3148,Drama
3149,Mystery
3150,Drama
3150,Thriller
3152,Drama
3153,Action
3153,Adventure
3153,Fantasy
3156,Drama
3156,Romance
3156,Sci-Fi
3160,Drama
3161,Drama
3161,Romance
3162,Comedy
3162,Drama
3163,Drama
3167,Comedy
3167,Drama
3168,Adventure
3168,Drama
3171,Drama
3175,Adventure
3175,Comedy
3175,Sci-Fi
3176,Drama
3176,Mystery
3176,Thriller
3177,Comedy
3179,Drama
3181,Drama
3185,Drama
3188,Documentary
3191,Drama
3194,Drama
3194,Romance
3197,Action
3197,Crime
3197,Mystery
3197,Thriller
3198,Drama
3210,Comedy
3210,Drama
3210,Romance
3214,Drama
3215,Drama
3218,Drama
3222,Drama
3223,Drama
3225,Comedy
3225,Romance
3230,Thriller
3232,Comedy
3238,Thriller
3241,Comedy
3242,Comedy
3244,Comedy
3244,Romance
3246,Drama
3247,Comedy
3247,Crime
3247,Musical
3248,Comedy
3249,Drama
3249,Thriller
3250,Drama
3254,Comedy
3256,Action
3256,Thriller
3257,Drama
3257,Romance
3257,Thriller
3259,Adventure
3259,Drama
3259,Romance
3260,Drama
3261,Comedy
3261,Drama
3261,Romance
3263,Comedy
3263,Drama
3266,Comedy
3266,Crime
3266,Drama
3266,Thriller
3268,Action
3268,Comedy
3269,Adventure
3269,Drama
3269,Romance
3269,Sci-Fi
3270,Comedy
3270,Drama
3270,Romance
3274,Drama
3274,Thriller
3275,Action
3275,Comedy
3275,Crime
3275,Drama
3275,Thriller
3276,Comedy
3280,Horror
3281,Documentary
3282,Comedy
3283,Action
3284,Comedy
3284,Romance
3286,Comedy
3287,Animation
3287,Children
3292,Film-Noir
3294,Horror
3295,Drama
3300,Horror
3300,Sci-Fi
3300,Thriller
3302,Comedy
3304,Crime
3304,Drama
3308,Comedy
3308,Drama
3311,Western
3313,Comedy
3316,Action
3316,Thriller
3322,Comedy
3324,Comedy
3325,Comedy
3325,Drama
3330,Drama
3330,Romance
3333,Drama
3334,Crime
3334,Drama
3334,Film-Noir
3334,Thriller
3336,Drama
3336,Fantasy
3336,War
3338,Documentary
3339,War
3341,Comedy
3342,Drama
3342,War
3355,Fantasy
3355,Horror
3355,Mystery
3355,Thriller
3357,Drama
3357,Romance
3358,Comedy
3358,Romance
3359,Comedy
3359,Drama
3361,Comedy
3361,Drama
3361,Romance
3363,Comedy
3363,Drama
3371,Drama
3374,Drama
3378,Drama
3379,Drama
3384,Action
3384,Crime
3385,Comedy
3386,Drama
3386,Mystery
3386,Thriller
3387,Comedy
3390,Adventure
3393,Comedy
3393,Fantasy
3393,Romance
3395,Comedy
3397,Children
3397,Comedy
3400,Adventure
3400,Animation
3400,Children
3400,Fantasy
3401,Adventure
3401,Sci-Fi
3402,Drama
3404,Action
3404,Drama
3405,Action
3405,Drama
3406,Action
3406,Adventure
3406,Drama
3406,War
3407,Comedy
3407,Drama
3408,Drama
3409,Drama
3409,Thriller
3413,Crime
3413,Drama
3417,Adventure
3417,Comedy
3417,Sci-Fi
3418,Action
3418,Adventure
3418,Comedy
3418,Crime
3418,Drama
3418,Romance
3420,Drama
3420,Thriller
3425,Drama
3425,Musical
3426,Drama
3426,Romance
3427,Crime
3430,Action
3430,Crime
3430,Drama
3432,Action
3432,Drama
3433,Action
3433,Drama
3435,Crime
3435,Drama
3435,Film-Noir
3436,Drama
3436,Romance
3437,Drama
3439,Action
3439,Children
3439,Fantasy
3440,Action
3440,Children
3440,Fantasy
3441,Action
3441,Drama
3441,War
3442,Action
3445,Mystery
3445,Thriller
3448,Comedy
3448,Drama
3448,War
3450,Comedy
3452,Action
3452,Crime
3452,Romance
3452,Thriller
3454,Comedy
3454,Romance
3455,Drama
3455,Thriller
3456,Drama
3457,Drama
3457,Thriller
3461,Adventure
3461,Drama
3461,Horror
3461,Thriller
3465,Drama
3466,Comedy
3466,Fantasy
3469,Drama
3470,Adventure
3470,Drama
3471,Adventure
3471,Drama
3471,Sci-Fi
3476,Drama
3476,Fantasy
3476,Horror
3476,Mystery
3476,Thriller
3478,Drama
3479,Adventure
3479,Fantasy
3479,Romance
3481,Comedy
3481,Drama
3481,Romance
3483,Animation
3483,Children
3484,Thriller
3487,Western
3489,Adventure
3489,Comedy
3489,Fantasy
3490,Horror
3494,Adventure
3494,Western
3495,Comedy
3495,Drama
3497,Comedy
3498,Drama
3499,Drama
3499,Horror
3499,Thriller
3501,Comedy
3501,Romance
3504,Comedy
3504,Drama
3509,Drama
3510,Drama
3510,Thriller
3511,Comedy
3512,Drama
3512,Romance
3513,Drama
3513,Thriller
3514,Drama
3515,Comedy
3515,Romance
3516,Comedy
3516,Fantasy
3516,Romance
3521,Comedy
3521,Drama
3522,Drama
3524,Comedy
3524,Romance
3525,Comedy
3534,Drama
3535,Comedy
3535,Crime
3535,Drama
3535,Horror
3535,Mystery
3535,Thriller
3536,Comedy
3536,Drama
3536,Romance
3538,Comedy
3539,Documentary
3540,Drama
3540,Mystery
3540,Romance
3541,Action
3546,Drama
3546,Thriller
3547,Comedy
3547,Drama
3549,Comedy
3549,Musical
3549,Romance
3552,Comedy
3554,Drama
3554,Romance
3557,Mystery
3557,Thriller
3559,Comedy
3559,Drama
3559,Romance
3562,Comedy
3562,Drama
3563,Action
3563,Horror
3564,Children
3564,Comedy
3566,Comedy
3566,Drama
3567,Comedy
3567,Drama
3567,Romance
3571,Comedy
3571,Drama
3572,Horror
3572,Sci-Fi
3575,Drama
3576,Action
3576,Horror
3576,Sci-Fi
3577,Drama
3577,Romance
3580,Drama
3584,Action
3584,Drama
3584,Romance
3584,Thriller
3586,Drama
3590,Comedy
3590,Drama
3591,Comedy
3591,Drama
3594,Drama
3594,Musical
3595,Comedy
3596,Comedy
3597,Comedy
3598,Crime
3598,Drama
3598,Romance
3598,Thriller
3600,Comedy
3600,Musical
3604,Musical
3606,Comedy
3606,Musical
3606,Romance
3609,Documentary
3610,Musical
3615,Animation
3615,Children
3617,Comedy
3618,Comedy
3620,Comedy
3620,Drama
3624,Action
3624,Adventure
3624,Comedy
3624,Western
3625,Documentary
3626,Comedy
3632,Comedy
3632,Crime
3634,Thriller
3637,Drama
3639,Action
3639,Adventure
3639,Thriller
3640,Comedy
3640,Drama
3643,Action
3643,Drama
3643,War
3651,Horror
3653,Documentary
3661,Horror
3661,Sci-Fi
3661,Thriller
3663,Horror
3663,Sci-Fi
3663,Thriller
3667,Action
3667,Comedy
3667,Crime
3669,Comedy
3670,War
3671,Comedy
3671,Western
3672,Adventure
3672,Children
3676,Drama
3676,Horror
3677,Documentary
3678,Drama
3680,Documentary
3681,Action
3681,Drama
3681,Thriller
3681,Western
3682,Action
3682,Crime
3682,Drama
3682,Thriller
3683,Crime
3683,Drama
3683,Film-Noir
3684,Drama
3684,Romance
3685,Comedy
3685,Drama
3685,Romance
3688,Comedy
3689,Comedy
3690,Comedy
3692,Comedy
3692,Horror
3693,Comedy
3693,Horror
3694,Comedy
3694,Horror
3696,Comedy
3696,Horror
3696,Sci-Fi
3697,Action
3697,Sci-Fi
3697,Thriller
3699,Adventure
3699,Drama
3699,Romance
3699,Sci-Fi
3704,Action
3704,Adventure
3704,Sci-Fi
3706,Horror
3706,Mystery
3706,Thriller
3708,Horror
3708,Thriller
3711,Drama
3713,Drama
3714,Drama
3715,Comedy
3715,Crime
3717,Action
3717,Crime
3718,Documentary
3719,Comedy
3719,Romance
3721,Comedy
3721,Crime
3721,Mystery
3722,Comedy
3723,Drama
3725,Animation
3725,Musical
3731,Drama
3731,Thriller
3733,Drama
3735,Crime
3735,Drama
3736,Drama
3738,Drama
3739,Comedy
3739,Romance
3745,Action
3745,Adventure
3745,Animation
3745,Sci-Fi
3746,Drama
3747,Drama
3748,Comedy
3748,Romance
3752,Adventure
3752,Comedy
3759,Animation
3759,Children
3759,Musical
3761,Action
3761,Crime
3761,Drama
3761,Thriller
3763,Action
3763,Crime
3763,Thriller
3764,Action
3764,Crime
3764,Thriller
3769,Action
3775,Animation
3775,Children
3775,Musical
3776,Animation
3776,Children
3776,Musical
3783,Crime
3783,Drama
3784,Comedy
3786,Comedy
3787,Comedy
3790,Drama
3791,Drama
3792,Western
3794,Comedy
3794,Drama
3795,Drama
3796,Romance
3796,Thriller
3798,Thriller
3800,Crime
3800,Drama
3800,Romance
3800,Thriller
3801,Drama
3801,Mystery
3802,Action
3802,Sci-Fi
3803,Comedy
3803,Drama
3803,Western
3804,Comedy
3806,Western
3808,Drama
3808,War
3809,Comedy
3810,Drama
3810,Thriller
3812,Comedy
3816,Drama
3821,Comedy
3822,Drama
3822,Romance
3823,Drama
3824,Drama
3824,Romance
3826,Horror
3826,Sci-Fi
3826,Thriller
3827,Action
3827,Adventure
3827,Comedy
3827,Sci-Fi
3829,Comedy
3829,Romance
3830,Comedy
3830,Horror
3830,Thriller
3831,Comedy
3832,Horror
3834,Adventure
3834,Drama
3834,Romance
3836,Action
3836,Comedy
3836,War
3838,Horror
3844,Drama
3846,Comedy
3847,Horror
3849,Thriller
3851,Comedy
3852,Comedy
3855,Drama
3855,Romance
3857,Thriller
3858,Comedy
3859,Documentary
3861,Comedy
3863,Drama
3863,Horror
3863,Thriller
3865,Comedy
3865,Documentary
3866,Comedy
3867,Drama
3869,Comedy
3871,Drama
3871,Western
3872,Drama
3876,Comedy
3876,Crime
3876,Drama
3877,Action
3877,Adventure
3877,Fantasy
3882,Comedy
3883,Comedy
3883,Drama
3886,Drama
3887,Drama
3894,Drama
3896,Crime
3896,Thriller
3897,Adventure
3897,Comedy
3897,Drama
3897,Musical
3898,Action
3898,Comedy
3900,Comedy
3900,Drama
3901,Comedy
3901,Drama
3902,Drama
3905,Comedy
3906,Crime
3906,Thriller
3908,Horror
3909,Comedy
3909,Romance
3912,Comedy
3912,Drama
3914,Drama
3916,Drama
3917,Horror
3919,Horror
3921,Comedy
3924,Comedy
3926,Adventure
3926,Sci-Fi
3928,Comedy
3928,Horror
3933,Horror
3933,Sci-Fi
3937,Sci-Fi
3937,Thriller
3943,Comedy
3944,Comedy
3944,Drama
3946,Action
3946,Drama
3946,Thriller
3948,Comedy
3949,Drama
3953,Comedy
3953,Romance
3955,Comedy
3956,Horror
3956,Thriller
3957,Drama
3958,Drama
3959,Action
3959,Adventure
3959,Sci-Fi
3960,Drama
3960,Thriller
3962,Comedy
3962,Horror
3963,Musical
3965,Drama
3965,Film-Noir
3966,Crime
3966,Film-Noir
3967,Drama
3972,Action
3972,Comedy
3973,Horror
3974,Adventure
3974,Children
3981,Action
3981,Sci-Fi
3981,Thriller
3982,Drama
3983,Drama
3984,Action
3984,Adventure
3984,Thriller
3985,Drama
3985,War
3986,Action
3986,Sci-Fi
3986,Thriller
3987,Drama
3987,Romance
3988,Children
3988,Comedy
3988,Fantasy
3989,Documentary
3990,Animation
3990,Children
3990,Comedy
3991,Children
3991,Comedy
3994,Drama
3994,Sci-Fi
3994,Thriller
3995,Drama
3998,Drama
3999,Action
3999,Adventure
4000,Adventure
4000,Drama
4002,Adventure
4002,Comedy
4002,Drama
4005,Action
4005,Adventure
4007,Drama
4009,Drama
4012,Comedy
4012,Drama
4013,Comedy
4016,Adventure
4016,Animation
4016,Children
4016,Comedy
4016,Fantasy
4017,Drama
4019,Drama
4020,Thriller
4021,Drama
4022,Drama
4024,Romance
4027,Adventure
4027,Comedy
4027,Crime
4028,Drama
4029,Comedy
4029,Drama
4031,Drama
4031,Romance
4031,Western
4034,Crime
4034,Drama
4034,Thriller
4035,Romance
4035,Western
4036,Drama
4036,Horror
4037,Crime
4037,Film-Noir
4037,Mystery
4037,Thriller
4039,Children
4039,Musical
4043,Crime
4043,Drama
4045,Western
4047,Drama
4047,War
4048,Drama
4049,Comedy
4049,Western
4052,Thriller
4053,Action
4053,Comedy
4059,Drama
4060,Drama
4061,Drama
4061,Romance
4065,Action
